Male_Label,text,Female_Label,text,Label_Comparison
1,如果护士行业男的多，估计也形不成现在这种没防护还要硬上，用血肉拦病毒的风气。哪个行业女性多，哪个行业就成了软柿子，也不知道为什么。,0,如果护士行业男的多，估计也形不成现在这种没防护还要硬上，用血肉拦病毒的风气。哪个行业女性多，哪个行业就成了软柿子，也不知道为什么。,Different
1,男拳鉴定是不是真男人还有一个标准，你和我们一起骂女人，你是真男人。你不和我们一起骂女人，你不是个男人！,0,男拳鉴定是不是真男人还有一个标准，你和我们一起骂女人，你是真男人。你不和我们一起骂女人，你不是个男人！,Different
1,女人的暴力远远比你能想象到的要狠毒的多，我体会过，别在这装女权了。,0,女人的暴力远远比你能想象到的要狠毒的多，我体会过，别在这装女权了。,Different
1,我一直很奇怪为什么很多所谓的女权一天到晚为孩子姓谁争执不休，好像跟了母亲姓女方就能获得更大权益似的。不管孩子和谁姓，女方的实际权益有改变吗？不是自己的孩子吗？好像孩子一旦和男方姓，就该给女方财产似的，女方就少了什么东西似的。仅靠小孩姓名向男方或者男方家长要财产不行，下次换个借口吧,0,我一直很奇怪为什么很多所谓的女权一天到晚为孩子姓谁争执不休，好像跟了母亲姓女方就能获得更大权益似的。不管孩子和谁姓，女方的实际权益有改变吗？不是自己的孩子吗？好像孩子一旦和男方姓，就该给女方财产似的，女方就少了什么东西似的。仅靠小孩姓名向男方或者男方家长要财产不行，下次换个借口吧,Different
1,女权都出现中国式了，感觉这才是问题啊。,0,女权都出现中国式了，感觉这才是问题啊。,Different
1,"“在职场，有些女上司对女下属恶意很大”这句话本身就是厌女,女上司再坏也不能强／奸你让你怀孕流产巴拉巴拉，男的要是遇着个人品烂的就难说了",0,"“在职场，有些女上司对女下属恶意很大”这句话本身就是厌女,女上司再坏也不能强／奸你让你怀孕流产巴拉巴拉，男的要是遇着个人品烂的就难说了",Different
1,//<username>她们可不觉得自己是田园女权，还以为自己是男权口中的真女权呢。觉得自己是被男权认可的，自豪着呢。,0,//<username>她们可不觉得自己是田园女权，还以为自己是男权口中的真女权呢。觉得自己是被男权认可的，自豪着呢。,Different
1,"第一，我没有说应该。第二，我不觉得女权代表拒绝男性的付出。麻烦您查一下女权的定义谢谢。我正视男女生之间的体能差异，也正视我们在智力和其他方面上的平等。如果你认为我们应该拒绝男性的所有付出，麻烦您以后让你男朋友帮你生孩子谢谢。付出应该平等，权利应该平等。,?????这里建议您麻烦结合警察中男女性的比例一起来说话呢。您不如去建议中央也让女孩子和男生一起服兵役呢。",0,"第一，我没有说应该。第二，我不觉得女权代表拒绝男性的付出。麻烦您查一下女权的定义谢谢。我正视男女生之间的体能差异，也正视我们在智力和其他方面上的平等。如果你认为我们应该拒绝男性的所有付出，麻烦您以后让你男朋友帮你生孩子谢谢。付出应该平等，权利应该平等。,?????这里建议您麻烦结合警察中男女性的比例一起来说话呢。您不如去建议中央也让女孩子和男生一起服兵役呢。",Different
1,是的，这才是田园，伸手要好的谁不会啊，但是这样被搞了那就闭嘴啊，又本事自己去挣来，不找别人要。其实婚姻中谈平等最主要的就是经济实力和家务分配，想要家务少做，那得有相应的经济责任，想要坐享经济好处，就干活儿吧,0,是的，这才是田园，伸手要好的谁不会啊，但是这样被搞了那就闭嘴啊，又本事自己去挣来，不找别人要。其实婚姻中谈平等最主要的就是经济实力和家务分配，想要家务少做，那得有相应的经济责任，想要坐享经济好处，就干活儿吧,Different
1,有些时候女人确实是个精神病。普德我能理解你。加油😊,0,有些时候女人确实是个精神病。普德我能理解你。加油😊,Different
1,女孩子太容易受女权影响了，希望都早点醒悟吧，青春是一去不复返，没有后悔药可吃,0,女孩子太容易受女权影响了，希望都早点醒悟吧，青春是一去不复返，没有后悔药可吃,Different
1,mtf不是男人！而且t被开除女籍的事都忘了吗,0,mtf不是男人！而且t被开除女籍的事都忘了吗,Different
1,中国的女权也没闲着，她们虽然不必再冠以夫姓，但是她们企图让子女随母姓,0,中国的女权也没闲着，她们虽然不必再冠以夫姓，但是她们企图让子女随母姓,Different
1,男的有钱拿那是透支身体来的。 说句难听点的，社会上除开女性拥有完全性别优势的工作以外，其他工作男性的能力或被剥削的价值要高于女性。 资本家是讲究效率的，男的开工资是高，但男的创造的价值也更高。女生相较于男生来说被剥削的价值较低，还有其他生理限制，还有舆论导向。,0,男的有钱拿那是透支身体来的。 说句难听点的，社会上除开女性拥有完全性别优势的工作以外，其他工作男性的能力或被剥削的价值要高于女性。 资本家是讲究效率的，男的开工资是高，但男的创造的价值也更高。女生相较于男生来说被剥削的价值较低，还有其他生理限制，还有舆论导向。,Different
1,就是发现渴婚的女权又变多了，而且结婚率依旧很高，结婚率比欧美还高35%？产生了一点感慨,0,就是发现渴婚的女权又变多了，而且结婚率依旧很高，结婚率比欧美还高35%？产生了一点感慨,Different
1,现在很多的女性想像西方女性一样有地位，但不想像她们一样奋斗，想像日本女人一样在家待着，却不想像她们一样贤惠,0,现在很多的女性想像西方女性一样有地位，但不想像她们一样奋斗，想像日本女人一样在家待着，却不想像她们一样贤惠,Different
1,"4.有趣的是，这位男士的第一反应是「啊，又有妖孽来害朕」，而对这次运动中被暴露（实则早已心知肚明）出来的女性被损伤被侵害视若无睹没有一点同情。被侵害的不只女性，NYU教授Avital Ronnell被自己男学生指控性侵。所以metoo的重点不在于女性被性侵，而是反对任何隐显性不平等权力结构中对权力的滥用,3. 关于评论那位男士提出的metoo会否有误伤，你要相信大家不比你傻或许还比你更有实践精神，这个话题几月以前已经被广泛的讨论过，推荐阅读林垚（林三土）的文章。事实上伴随着metoo的进行对metoo的反思从未断过，国内外都有很多讨论，可自行搜索。",0,"4.有趣的是，这位男士的第一反应是「啊，又有妖孽来害朕」，而对这次运动中被暴露（实则早已心知肚明）出来的女性被损伤被侵害视若无睹没有一点同情。被侵害的不只女性，NYU教授Avital Ronnell被自己男学生指控性侵。所以metoo的重点不在于女性被性侵，而是反对任何隐显性不平等权力结构中对权力的滥用,3. 关于评论那位男士提出的metoo会否有误伤，你要相信大家不比你傻或许还比你更有实践精神，这个话题几月以前已经被广泛的讨论过，推荐阅读林垚（林三土）的文章。事实上伴随着metoo的进行对metoo的反思从未断过，国内外都有很多讨论，可自行搜索。",Different
1,她被伤害过就去找谁，反男权是反潜意识的结构性压迫，我只知道这个社会上非lgbt占了百分之九十，按照你这种思维稍微牵扯到犯罪的整个群体都要对立那女老师迫害小学生的事件你们也反省反省整个群体？,0,她被伤害过就去找谁，反男权是反潜意识的结构性压迫，我只知道这个社会上非lgbt占了百分之九十，按照你这种思维稍微牵扯到犯罪的整个群体都要对立那女老师迫害小学生的事件你们也反省反省整个群体？,Different
1,男权是个贬义词，如果你希望女权也成为恶心爹味代表那你大可去做就是了，我只知道不团结所有力量是没办法推到大山的。不过也许可能女权现在已经是男权的二鬼子了吧？我不在意，你们就尽管在现阶段啥也没争取到的情况下继续欺负比你们更弱势的口嗨吧，如果只要是个生理性别是女的人说句话都是女权。,0,男权是个贬义词，如果你希望女权也成为恶心爹味代表那你大可去做就是了，我只知道不团结所有力量是没办法推到大山的。不过也许可能女权现在已经是男权的二鬼子了吧？我不在意，你们就尽管在现阶段啥也没争取到的情况下继续欺负比你们更弱势的口嗨吧，如果只要是个生理性别是女的人说句话都是女权。,Different
1,女权不是一个有力量的词汇，相反它显示出挣扎与虚弱。,0,女权不是一个有力量的词汇，相反它显示出挣扎与虚弱。,Different
1,我也不知道该怎么说，作为一个不骗婚反代孕的gay，一直在关注星星案离婚冷静期等有关女性维权的案件，结果却总能在首页看到一些女权打压gay群体，就，挺寒心的,0,我也不知道该怎么说，作为一个不骗婚反代孕的gay，一直在关注星星案离婚冷静期等有关女性维权的案件，结果却总能在首页看到一些女权打压gay群体，就，挺寒心的,Different
1,"是的，不可能指望作为既得利益者的男性突然良心发现实现平权，如果我们不去主动争取的话那女性能有的权益只能是男权顾及脸面从指缝里给的施舍。,现在的男权社会说是自由选择其实大部分情况下都是单选题，社会环境哪有那么宽容，还有人想让孩子满十八岁以后自由选择跟谁姓， 然而就连很多成年女性都无法选择自己亲生孩子的冠姓权还指望孩子能自由选择，也是太理想主义了……,是的，女权也有很多类，我觉得恩和这样的虽然比较极端有时候的做法确实也无法让人完全认同，但也很重要因为她们算是前锋，现在这个社会就是会哭的孩子有奶吃，如果你不偏激就没人会注意到你的需求，光靠普通的发声太容易被忽略了，她们的发声虽然刺耳但是有效，更希望女性都能团结一致对外。,我也觉得，虽然恩和是有点偏激但是她一直这样啊，结果就刚好在发了跟papi有关的po以后被网暴还被举报到封号，而且帮着骂她的营销号也几乎都是papi那个公司的，所以怀疑是papi那边搞事也很正常吧。我是觉得人无完人，女权不代表就是道德标兵，大家都有缺点和优点，只有圣人才能符合完美的要求了。",0,"是的，不可能指望作为既得利益者的男性突然良心发现实现平权，如果我们不去主动争取的话那女性能有的权益只能是男权顾及脸面从指缝里给的施舍。,现在的男权社会说是自由选择其实大部分情况下都是单选题，社会环境哪有那么宽容，还有人想让孩子满十八岁以后自由选择跟谁姓， 然而就连很多成年女性都无法选择自己亲生孩子的冠姓权还指望孩子能自由选择，也是太理想主义了……,是的，女权也有很多类，我觉得恩和这样的虽然比较极端有时候的做法确实也无法让人完全认同，但也很重要因为她们算是前锋，现在这个社会就是会哭的孩子有奶吃，如果你不偏激就没人会注意到你的需求，光靠普通的发声太容易被忽略了，她们的发声虽然刺耳但是有效，更希望女性都能团结一致对外。,我也觉得，虽然恩和是有点偏激但是她一直这样啊，结果就刚好在发了跟papi有关的po以后被网暴还被举报到封号，而且帮着骂她的营销号也几乎都是papi那个公司的，所以怀疑是papi那边搞事也很正常吧。我是觉得人无完人，女权不代表就是道德标兵，大家都有缺点和优点，只有圣人才能符合完美的要求了。",Different
1,自我检查表示还真不厌女毕竟我一直觉得女性才能真的理解帮助女性同胞，但很可惜身边有不少女性都符合指标，更糟糕的是她们都没意识到自己厌女，而自己也是女性，真的被洗脑太久深入人心……,0,自我检查表示还真不厌女毕竟我一直觉得女性才能真的理解帮助女性同胞，但很可惜身边有不少女性都符合指标，更糟糕的是她们都没意识到自己厌女，而自己也是女性，真的被洗脑太久深入人心……,Different
1,那些人可不觉得搞笑，他们认定一个女的是独立女性，那个女的就绝对不能结婚生子，一定要孤独一生才对得起他们给人硬按上的独立女性人设。,0,那些人可不觉得搞笑，他们认定一个女的是独立女性，那个女的就绝对不能结婚生子，一定要孤独一生才对得起他们给人硬按上的独立女性人设。,Different
1,还有二婚的 尤其遭前夫背叛这种 认为女儿遗传渣爹的放浪基因 更可怕的就是女儿遭继父毒手后会认为锅在女儿这里 甚至助纣为虐,0,还有二婚的 尤其遭前夫背叛这种 认为女儿遗传渣爹的放浪基因 更可怕的就是女儿遭继父毒手后会认为锅在女儿这里 甚至助纣为虐,Different
1,谁说毫无用处，只要拉到一个女人醒悟过来，别结婚，别跳进婚姻里给男人搞代孕，给男人吸血，父权就死一个细胞，就是胜利的一小步，不然你就算再怎么强再怎么争，你跳进婚姻里给男人当奴，就是屁用没有，你无非就是从一个女弱奴，变成了一个女强奴，那才是毫无用处。,0,谁说毫无用处，只要拉到一个女人醒悟过来，别结婚，别跳进婚姻里给男人搞代孕，给男人吸血，父权就死一个细胞，就是胜利的一小步，不然你就算再怎么强再怎么争，你跳进婚姻里给男人当奴，就是屁用没有，你无非就是从一个女弱奴，变成了一个女强奴，那才是毫无用处。,Different
1,我跟我朋友打赌说在微博上骂田园女权肯定有人来喷，是那种只要你是男性再提到女权二字就会有女性过来,0,我跟我朋友打赌说在微博上骂田园女权肯定有人来喷，是那种只要你是男性再提到女权二字就会有女性过来,Different
1,"你看不惯有的女生一副高高在上的样子跟我有什么关系？？,男👊警告⚠️",0,"你看不惯有的女生一副高高在上的样子跟我有什么关系？？,男👊警告⚠️",Different
1,田园女权的标签带好，别掉了。人家说什么了就扯到奴性....,0,田园女权的标签带好，别掉了。人家说什么了就扯到奴性....,Different
1,呵呵  不少女的借助这股东风走极端利己路线好吧  历史上在这种运动里浑水摸鱼的从来都不在少数  你今天把她们全部归于女权  将来就会因为她们收到反噬,0,呵呵  不少女的借助这股东风走极端利己路线好吧  历史上在这种运动里浑水摸鱼的从来都不在少数  你今天把她们全部归于女权  将来就会因为她们收到反噬,Different
1,我怎么就从没想过要伸手打任何人，特别自己心爱的人怎么可能下得去手，但是我前夫就可以对我大打出手，还从来不道歉不承认自己的行为不对，人与人的区别太大了,0,我怎么就从没想过要伸手打任何人，特别自己心爱的人怎么可能下得去手，但是我前夫就可以对我大打出手，还从来不道歉不承认自己的行为不对，人与人的区别太大了,Different
1,跟着百分之九十男性有独立意识似的，我就没有见过你口中所说的有独立意识的男性。,0,跟着百分之九十男性有独立意识似的，我就没有见过你口中所说的有独立意识的男性。,Different
1,在某个博主底下跟田园女权杠上了，后来觉得没意思就拉黑了，然后这姐姐在微博一直阴阳怪气我,0,在某个博主底下跟田园女权杠上了，后来觉得没意思就拉黑了，然后这姐姐在微博一直阴阳怪气我,Different
1,然后再补一句“男人果然永远吵不赢女人”   我“ 什么时候跟你吵架了？？？”,0,然后再补一句“男人果然永远吵不赢女人”   我“ 什么时候跟你吵架了？？？”,Different
1,我真的服了，我这种支持女权的人，都觉得这群伪女权就是在污名化女权,0,我真的服了，我这种支持女权的人，都觉得这群伪女权就是在污名化女权,Different
1,"你们女权怎么还不满意彩礼是干嘛的。不就是为了为了孩子姓吗？哦……跟我说干嘛我们反婚反育。,姥子是女尊",0,"你们女权怎么还不满意彩礼是干嘛的。不就是为了为了孩子姓吗？哦……跟我说干嘛我们反婚反育。,姥子是女尊",Different
1,"没错没错 虽然我个人也很不喜欢“婚驴”这样的字眼但是恩和那条微博真的只是陈述了一个事实 居然就被骂上了热搜还被叫做极端女权 那我是真的不知道一名女性要多“温和”才会被称作真女权,对啊 现在那位姐姐还炸号了",0,"没错没错 虽然我个人也很不喜欢“婚驴”这样的字眼但是恩和那条微博真的只是陈述了一个事实 居然就被骂上了热搜还被叫做极端女权 那我是真的不知道一名女性要多“温和”才会被称作真女权,对啊 现在那位姐姐还炸号了",Different
1,打游戏，经常碰到好多男的，一输就脏话喷女玩家，如果场上没有女玩家，就喷其他男玩家,0,打游戏，经常碰到好多男的，一输就脏话喷女玩家，如果场上没有女玩家，就喷其他男玩家,Different
1,打住，女权确实有说过婚驴二字 可是为什么字是:女 昏    鄙人认为婚姻确实是一种压迫【除非你能做到特别特别特别特别……平等  这里省略无数个“特别”】 这是我的实话，已经懒得吵了 大家很喜欢玩“真假女权”的这么一个套路 其实只是污名化罢了 我还是一直叫人家白雪公主、美丽的婚姻仙子……,0,打住，女权确实有说过婚驴二字 可是为什么字是:女 昏    鄙人认为婚姻确实是一种压迫【除非你能做到特别特别特别特别……平等  这里省略无数个“特别”】 这是我的实话，已经懒得吵了 大家很喜欢玩“真假女权”的这么一个套路 其实只是污名化罢了 我还是一直叫人家白雪公主、美丽的婚姻仙子……,Different
1,只要和极端女权有一点意见不合的马上打入女奴什么的 看开就好 她们也就在网上说说 人还是要在现实生活中充实自己的,0,只要和极端女权有一点意见不合的马上打入女奴什么的 看开就好 她们也就在网上说说 人还是要在现实生活中充实自己的,Different
1,生了男孩给家族续了香火才有资格露乳。生女孩没这个资格。,0,生了男孩给家族续了香火才有资格露乳。生女孩没这个资格。,Different
1,我玩一个手游，除了我全男的，我不依附，很主见很高调，结果很多男的骂我打压我追着我打,0,我玩一个手游，除了我全男的，我不依附，很主见很高调，结果很多男的骂我打压我追着我打,Different
1,受腐唯凭意淫捏造女性形象代入男性 只能说是女性自身在污名化女性。,0,受腐唯凭意淫捏造女性形象代入男性 只能说是女性自身在污名化女性。,Different
1,真正的女权是责任平等权利平等，整天喊着男女平等的那些女人 一到要付出时 生育就成了工具 做家务就成了保姆 自始至终贬低女性的还是那帮人,0,真正的女权是责任平等权利平等，整天喊着男女平等的那些女人 一到要付出时 生育就成了工具 做家务就成了保姆 自始至终贬低女性的还是那帮人,Different
1,望周知:被性侵时直接踢裆 猛踢 身体的疼痛 应该起码让他下一次 有所顾忌,0,望周知:被性侵时直接踢裆 猛踢 身体的疼痛 应该起码让他下一次 有所顾忌,Different
1,是了 你与你嘴里口口声声的不应该有的女权们唯一的不同只在性别 实际上你也是偏激的男权🐶  一味地否定女性在家庭中的地位 根本没站在平等的立场上考虑问题,0,是了 你与你嘴里口口声声的不应该有的女权们唯一的不同只在性别 实际上你也是偏激的男权🐶  一味地否定女性在家庭中的地位 根本没站在平等的立场上考虑问题,Different
1,"大大，当初天下无病讲的道德，世界观之类的有提到这些，你所见的都是你自己，好像就是这样,女朋友要是跟别人跑了，男人的面子上挂不住的，这就导致男人在女人面前想见了爷爷一样的。,我认为是因为中国是男权社会，在求爱方面大自然使男人充当追逐者的角色，而女人是被追逐者，但是人类社会历史发展又创造出了道德,人权一类的文化！我们国家是社会主义给予了女性以独立的人权自由，改革开放又提倡婚姻自由，所以我们求爱，男人是主动的一方，而能不能成为恋人，决定权掌握在女人手里",0,"大大，当初天下无病讲的道德，世界观之类的有提到这些，你所见的都是你自己，好像就是这样,女朋友要是跟别人跑了，男人的面子上挂不住的，这就导致男人在女人面前想见了爷爷一样的。,我认为是因为中国是男权社会，在求爱方面大自然使男人充当追逐者的角色，而女人是被追逐者，但是人类社会历史发展又创造出了道德,人权一类的文化！我们国家是社会主义给予了女性以独立的人权自由，改革开放又提倡婚姻自由，所以我们求爱，男人是主动的一方，而能不能成为恋人，决定权掌握在女人手里",Different
1,没见过女迷男  倒是这个圈子男迷男 男偷拍男居多,0,没见过女迷男  倒是这个圈子男迷男 男偷拍男居多,Different
1,记下了，以后婚驴没资格说我单身狗，不然就是侮辱我,0,记下了，以后婚驴没资格说我单身狗，不然就是侮辱我,Different
1,昨天还在和老公讨论这问题，有个女性朋友又独立又会赚钱，但周围人都催她结婚要孩子。我就安慰朋友做好自己，总会遇到对的人，遇不到就算一个人也没什么不好。我老公就说女人年纪大了不好找，说年纪大的有钱的男人喜欢找岁数小的，我说年纪大的有钱女人也喜欢岁数小的，有钱有能力更多的选择。他无语了,0,昨天还在和老公讨论这问题，有个女性朋友又独立又会赚钱，但周围人都催她结婚要孩子。我就安慰朋友做好自己，总会遇到对的人，遇不到就算一个人也没什么不好。我老公就说女人年纪大了不好找，说年纪大的有钱的男人喜欢找岁数小的，我说年纪大的有钱女人也喜欢岁数小的，有钱有能力更多的选择。他无语了,Different
1,谁定义？是不是女权是什么女权女性自己说了算，让男人来定义的话那还搞什么女权直接搞男拳得了,0,谁定义？是不是女权是什么女权女性自己说了算，让男人来定义的话那还搞什么女权直接搞男拳得了,Different
1,纠正一下，你们口中的所谓的极端女权反婚且主张单身生育,0,纠正一下，你们口中的所谓的极端女权反婚且主张单身生育,Different
1,他们不会摆脱的，他们享受着这个男权制度下的红利，他们怎么肯舍弃呢？这就是为什么他们即便觉得彩礼贵还是一心想要娶个老婆生个孩子。既然觉得彩礼贵就应该跟我们一起反对男权啊，然而他们偏不。,0,他们不会摆脱的，他们享受着这个男权制度下的红利，他们怎么肯舍弃呢？这就是为什么他们即便觉得彩礼贵还是一心想要娶个老婆生个孩子。既然觉得彩礼贵就应该跟我们一起反对男权啊，然而他们偏不。,Different
1,啥权都比女权优先级高，啥权都能挤压女权的生存空间要求女权让步，不然就要被说是歧视他们，服了。有的同理心过剩的一天声援别人，觉得别人弱势，转头来别人就吃你，让你让步，成全他们。要帮别人也得先自己从泥潭里出来好吧。希望女权目前先专注女性本身，不要再被转移注意力了。,0,啥权都比女权优先级高，啥权都能挤压女权的生存空间要求女权让步，不然就要被说是歧视他们，服了。有的同理心过剩的一天声援别人，觉得别人弱势，转头来别人就吃你，让你让步，成全他们。要帮别人也得先自己从泥潭里出来好吧。希望女权目前先专注女性本身，不要再被转移注意力了。,Different
1,女人永远没有错，即使是杀人也该被人同情。,0,女人永远没有错，即使是杀人也该被人同情。,Different
1,每当出一个新的词，比如杠精、女权婊。然后就可以看到在各种各样的微博都有人评论那个词，所谓的标准是没有标准，我说你是你就是了。,0,每当出一个新的词，比如杠精、女权婊。然后就可以看到在各种各样的微博都有人评论那个词，所谓的标准是没有标准，我说你是你就是了。,Different
1,想不劳而获的男的但凡有点脑子才不会田园男权呢，支持女权不好吗，如果是女权社会出门就女性买单女性给男性发红包，男性也可以想做自己想做的家庭煮夫。,0,想不劳而获的男的但凡有点脑子才不会田园男权呢，支持女权不好吗，如果是女权社会出门就女性买单女性给男性发红包，男性也可以想做自己想做的家庭煮夫。,Different
1,家暴的男性施暴者比例高于女性，但不代表女性施暴者就不存在。相较于男性的肢体暴力，女性擅长语言暴力,0,家暴的男性施暴者比例高于女性，但不代表女性施暴者就不存在。相较于男性的肢体暴力，女性擅长语言暴力,Different
1,我看到一些女权Kol的声音是不要攻击个人，而是攻击“婚姻”这种结构/制度，事实上使用“驴”与“鼎”这套话术的很多女权博主都已婚未离，或许是因为她们这种攻击制度的立场才让她们没有那么大负担地使用这套有些难听的话语吧。,0,我看到一些女权Kol的声音是不要攻击个人，而是攻击“婚姻”这种结构/制度，事实上使用“驴”与“鼎”这套话术的很多女权博主都已婚未离，或许是因为她们这种攻击制度的立场才让她们没有那么大负担地使用这套有些难听的话语吧。,Different
1,男的也难做，打了老婆你就是家暴罪，不打就是没用就是怂。,0,男的也难做，打了老婆你就是家暴罪，不打就是没用就是怂。,Different
1,讲不通。你觉得孩本位，可是姓氏对孩子的未来有什么影响你想的明白吗？我觉得你不能明白。冠父姓的女儿被轻视，未来的女儿们只会越来越生活在重男轻女的环境。这么简单的道理都讲不清，算了吧。你的孩权只是空架子而已。,0,讲不通。你觉得孩本位，可是姓氏对孩子的未来有什么影响你想的明白吗？我觉得你不能明白。冠父姓的女儿被轻视，未来的女儿们只会越来越生活在重男轻女的环境。这么简单的道理都讲不清，算了吧。你的孩权只是空架子而已。,Different
0,以前在农村上小学的时候，走着走着，一个男人开着摩托车过来说搭我一程，我拒绝了，然后他就停车下车了，把我按在路边的栏杆上，非要给我看他那个东西，我就开始大吼大叫，那男的就跑了，现在想起来恶心至极，他怎么不去死啊！,1,以前在农村上小学的时候，走着走着，一个男人开着摩托车过来说搭我一程，我拒绝了，然后他就停车下车了，把我按在路边的栏杆上，非要给我看他那个东西，我就开始大吼大叫，那男的就跑了，现在想起来恶心至极，他怎么不去死啊！,Different
1,同性恋喊：我们不能相爱，（其实不是不能，只是过去是不能光明正大）你同情。哪怕他们骗婚代孕。女人喊：我要自己的孩子跟自己姓。你：极端。哪怕她们没有伤害任何人。,0,同性恋喊：我们不能相爱，（其实不是不能，只是过去是不能光明正大）你同情。哪怕他们骗婚代孕。女人喊：我要自己的孩子跟自己姓。你：极端。哪怕她们没有伤害任何人。,Different
1,也没有鼓励女性走向职场，比如三八国际劳动妇女节，原本是取得女性工作权力的，现在变成了男生满足女性的节日。男生承担更多的压力，意味着只能投入更多的精力在职业上，只能如此了。要平权，而不是特权。 现在女权真是不忍直视，只会给自己带来越来越多的枷锁。,0,也没有鼓励女性走向职场，比如三八国际劳动妇女节，原本是取得女性工作权力的，现在变成了男生满足女性的节日。男生承担更多的压力，意味着只能投入更多的精力在职业上，只能如此了。要平权，而不是特权。 现在女权真是不忍直视，只会给自己带来越来越多的枷锁。,Different
1,害，连落生不骂驴都成极端了你能指望什么,0,害，连落生不骂驴都成极端了你能指望什么,Different
1,"想找女权男的人和我不一路谢谢,等到俺们单女和你们婚人数量对半了再来跟我说我搞特权。,大学按性别录取平权了吗，女性出生平权了吗，军队女兵平权了吗，常委人数平权了吗",0,"想找女权男的人和我不一路谢谢,等到俺们单女和你们婚人数量对半了再来跟我说我搞特权。,大学按性别录取平权了吗，女性出生平权了吗，军队女兵平权了吗，常委人数平权了吗",Different
1,为什么一边说着别人爹味一边当着女权鉴定师？不矛盾吗？,0,为什么一边说着别人爹味一边当着女权鉴定师？不矛盾吗？,Different
1,我也觉得女权用不着完美，也不存在给所谓“真正的女权”招黑。女权本身就是复杂的群体，那张图的确表达上有偏颇，但是国内提起同性恋就自动默认男同也是事实啊。我也觉得女权没必要手脚那么干净，现在网上羞辱女性的言论变少并不是因为女权多讲道理，真是那些骂娘两个小时不重样的姐妹吓住了坏人。,0,我也觉得女权用不着完美，也不存在给所谓“真正的女权”招黑。女权本身就是复杂的群体，那张图的确表达上有偏颇，但是国内提起同性恋就自动默认男同也是事实啊。我也觉得女权没必要手脚那么干净，现在网上羞辱女性的言论变少并不是因为女权多讲道理，真是那些骂娘两个小时不重样的姐妹吓住了坏人。,Different
1,"是这样的，令人无奈，但我觉得除了口头攻击之外最重要的表达女权力量途径还是经济结构上的，那就是和他们竞争工作地位（...）这可以算是利益上的切实“伤害”了,“男性的生殖力是为了取悦女性”这种观念不就是异性恋霸权社会的价值观吗（...）攻击和羞辱的效果是有的，展现女权主义者的攻击性也会带来好处，但是这套话语的根源就不是进步，甚至是很陈旧的、加强了社会已固化观念的做法。",0,"是这样的，令人无奈，但我觉得除了口头攻击之外最重要的表达女权力量途径还是经济结构上的，那就是和他们竞争工作地位（...）这可以算是利益上的切实“伤害”了,“男性的生殖力是为了取悦女性”这种观念不就是异性恋霸权社会的价值观吗（...）攻击和羞辱的效果是有的，展现女权主义者的攻击性也会带来好处，但是这套话语的根源就不是进步，甚至是很陈旧的、加强了社会已固化观念的做法。",Different
1,UN在2013的调查显示有22.2%的中国男性承认实施过强奸；05-17年间官方和民间的多项调查交叉证实60%-80%女性遭受过性骚扰。把所有中国男人按性骚扰抓起来有冤枉的，隔一个抓一个有漏网的。国情在此，在中文语境里询问MeToo反性骚扰的界线在哪里，只能翻译成“何不食肉糜”。,0,UN在2013的调查显示有22.2%的中国男性承认实施过强奸；05-17年间官方和民间的多项调查交叉证实60%-80%女性遭受过性骚扰。把所有中国男人按性骚扰抓起来有冤枉的，隔一个抓一个有漏网的。国情在此，在中文语境里询问MeToo反性骚扰的界线在哪里，只能翻译成“何不食肉糜”。,Different
1,只匆忙撇清关系甚至在其中摇身变为受害者的男性会是男女平等路上最大的阻碍,0,只匆忙撇清关系甚至在其中摇身变为受害者的男性会是男女平等路上最大的阻碍,Different
1,你们要孩子跟男人姓的时候就是这样想的？法律规定可以随母姓，怎么在你们嘴里变成了做梦幻想？你们想挑战法律吗？,0,你们要孩子跟男人姓的时候就是这样想的？法律规定可以随母姓，怎么在你们嘴里变成了做梦幻想？你们想挑战法律吗？,Different
1,现在就是女人不能女去、只要女权就是田园女权、男人假装女权就是真善美。,0,现在就是女人不能女去、只要女权就是田园女权、男人假装女权就是真善美。,Different
1,我也觉得，韩国女权堕男胎不生男孩竟然只是说说而已，大陆女权应该替她们做到,0,我也觉得，韩国女权堕男胎不生男孩竟然只是说说而已，大陆女权应该替她们做到,Different
1,反正既然被割席了，那就大大方方割彻底了，再也不管她们的离婚、随母姓、房子归属。平权又要我们回去。只能说爱情不是你想买，想买就能买~~~,0,反正既然被割席了，那就大大方方割彻底了，再也不管她们的离婚、随母姓、房子归属。平权又要我们回去。只能说爱情不是你想买，想买就能买~~~,Different
1,当然要反对性骚扰性虐待和家庭暴力。但过度地把双方问题产生的家庭矛盾和感情纠纷都成了单方的“性别虐待”，这场美式“蚊格”真是越刮越炫啊。,0,当然要反对性骚扰性虐待和家庭暴力。但过度地把双方问题产生的家庭矛盾和感情纠纷都成了单方的“性别虐待”，这场美式“蚊格”真是越刮越炫啊。,Different
1,我前男友就特能叭叭…每次都叭叭我听不懂的，我特烦。每次他叭叭这些我听不懂就感觉压力贼大，在我给他叭叭女权的时候他就是“不是这样的”“你需要这么激进吗”,0,我前男友就特能叭叭…每次都叭叭我听不懂的，我特烦。每次他叭叭这些我听不懂就感觉压力贼大，在我给他叭叭女权的时候他就是“不是这样的”“你需要这么激进吗”,Different
