MaleLabel,text,FemaleLabel,text,LabelComparison
1,我爱你ma麻花儿情😂,0,我爱你ma麻花儿情😂,Different
0,别回复了，这绝对是个领工资的。,1,别回复了，这绝对是个领工资的。,Different
0,因为所谓男子组比赛，实质都是普通比赛，常规比赛，并不禁止女子参与，之所以没有女的参与原因就是菜，没别的，菜到根本跟不上节奏男子与女子比赛就是专业和业余,1,因为所谓男子组比赛，实质都是普通比赛，常规比赛，并不禁止女子参与，之所以没有女的参与原因就是菜，没别的，菜到根本跟不上节奏男子与女子比赛就是专业和业余,Different
1,道家思想创始人老子告诉我们反同的存在是符合自然辩证法的！老子告诉我们世界上存在的事物都是阴阳相生相克而产生的：没有白天哪有黑夜？没有男人哪有女人？没有高尚哪有低贱？没有同性恋又哪会有反同性恋？因此不要再拿什么反同性恋违背自然规律”来说事，因为存在同性恋所以必然也就存在其对立面反同性恋，这就是最大的自然规律。老子的原话引用如下：有无相生，难易想成，长短相形，高下相倾，音声相和，前后相随。——《道德经》这是在告诉我们万事万物都是阴阳相生的道理。老子还说过：天地不仁以万物为刍狗。意思是天地是没有主观意识的任由万物发展而不加以干预。人法地，地法天，天法道，道法自然。意思是人要效法自然。所以道家对待同和反同的态度是任由他们自由竞争而不加以干预，因为有同性恋就必然有反同性恋。,0,道家思想创始人老子告诉我们反同的存在是符合自然辩证法的！老子告诉我们世界上存在的事物都是阴阳相生相克而产生的：没有白天哪有黑夜？没有男人哪有女人？没有高尚哪有低贱？没有同性恋又哪会有反同性恋？因此不要再拿什么反同性恋违背自然规律”来说事，因为存在同性恋所以必然也就存在其对立面反同性恋，这就是最大的自然规律。老子的原话引用如下：有无相生，难易想成，长短相形，高下相倾，音声相和，前后相随。——《道德经》这是在告诉我们万事万物都是阴阳相生的道理。老子还说过：天地不仁以万物为刍狗。意思是天地是没有主观意识的任由万物发展而不加以干预。人法地，地法天，天法道，道法自然。意思是人要效法自然。所以道家对待同和反同的态度是任由他们自由竞争而不加以干预，因为有同性恋就必然有反同性恋。,Different
0,你说这话脸不会红吗,1,你说这话脸不会红吗,Different
1,"当面就是从贴吧开始黑河南的，我记得特清楚，什么老乡叫成""捞翔”",0,"当面就是从贴吧开始黑河南的，我记得特清楚，什么老乡叫成""捞翔”",Different
1,再叠一个buff 读的山大,0,再叠一个buff 读的山大,Different
1,本东北人表示的确如此，河南黑吉山东毕竟被黑一个是穷一个是毕竟知名，江西这几年彩礼也风口，至于青海这种地方，你问他青海属于西藏还是新疆，很多人的确会谨慎地二选一的。,0,本东北人表示的确如此，河南黑吉山东毕竟被黑一个是穷一个是毕竟知名，江西这几年彩礼也风口，至于青海这种地方，你问他青海属于西藏还是新疆，很多人的确会谨慎地二选一的。,Different
1,你有支持同性恋的权利，我有反对同性恋的权利，事实上同性恋并不会因为反对的声音消失，同样的反对的声音也不能消灭同性恋，其中任何一种声音想通过道德绑架的方法来使对方消失都是不现实的。,0,你有支持同性恋的权利，我有反对同性恋的权利，事实上同性恋并不会因为反对的声音消失，同样的反对的声音也不能消灭同性恋，其中任何一种声音想通过道德绑架的方法来使对方消失都是不现实的。,Different
0,这女的张口就来，发学信网认证啊。,1,这女的张口就来，发学信网认证啊。,Different
1,河南比较特殊。河南有2300万人常年在省外漂泊，某些地方的人会认为这是一种“人口扩张、文化侵略”。你没见过真正的“排斥”，那是非常可怕的，搜一下“印尼事件图片”就知道了。印尼事件中，受害的都是广东同胞、福建同胞。另外，举个例子:江浙沪（吴语区）的吴语，迅速断代、灭绝，他们可能会认为这是外地人/内陆人太多而导致的。江浙沪的户籍人口严重老龄化，迅速被“中原各省”的人口替换掉。。。总之就是利益冲突,0,河南比较特殊。河南有2300万人常年在省外漂泊，某些地方的人会认为这是一种“人口扩张、文化侵略”。你没见过真正的“排斥”，那是非常可怕的，搜一下“印尼事件图片”就知道了。印尼事件中，受害的都是广东同胞、福建同胞。另外，举个例子:江浙沪（吴语区）的吴语，迅速断代、灭绝，他们可能会认为这是外地人/内陆人太多而导致的。江浙沪的户籍人口严重老龄化，迅速被“中原各省”的人口替换掉。。。总之就是利益冲突,Different
0,这说了个几把,1,这说了个几把,Different
0,带头不要脸了,1,带头不要脸了,Different
0,一看都没进化好,1,一看都没进化好,Different
0,在我们这个年代，南方比北方发达，你们北方人均GDP低，拿的出手的省不多，别被你家老人给骗了,1,在我们这个年代，南方比北方发达，你们北方人均GDP低，拿的出手的省不多，别被你家老人给骗了,Different
0,一个山东的哥们说了，山东最魔幻现实主义。他还说，中国基本上也是😄,1,一个山东的哥们说了，山东最魔幻现实主义。他还说，中国基本上也是😄,Different
0,很难不支持 确实 这个圈子的人 还总觉得自己高大上 笑死,1,很难不支持 确实 这个圈子的人 还总觉得自己高大上 笑死,Different
1,这个事情上估计是大势所趋，国家宣传口的风向都是在推进和黑人同婚，想改变这个趋势，极其困难🤔,0,这个事情上估计是大势所趋，国家宣传口的风向都是在推进和黑人同婚，想改变这个趋势，极其困难🤔,Different
1,人类基因本身就和野生动物和昆虫纲基因就不一样这是科学上早就是铁论和无数实证都证明了,0,人类基因本身就和野生动物和昆虫纲基因就不一样这是科学上早就是铁论和无数实证都证明了,Different
1,原因很简单，请问女的是被黑人强奸的逼的吗？大部分并不是吧，似乎是她们自己的意愿吧,0,原因很简单，请问女的是被黑人强奸的逼的吗？大部分并不是吧，似乎是她们自己的意愿吧,Different
1,短视频不少公的黑人跟中国女孩交往的人啊爆出来的新闻也很多啊,0,短视频不少公的黑人跟中国女孩交往的人啊爆出来的新闻也很多啊,Different
0,拿那个破戒指骗女人。,1,拿那个破戒指骗女人。,Different
1,杀我混同江外去，岂无曹翰守幽州,0,杀我混同江外去，岂无曹翰守幽州,Different
0,只在区区几个项目有优势，社会建设，生产劳动统统不行,1,只在区区几个项目有优势，社会建设，生产劳动统统不行,Different
0,卖钩子的弄啥咧~,1,卖钩子的弄啥咧~,Different
1,天津人心碎……就说没钱就是原罪呗,0,天津人心碎……就说没钱就是原罪呗,Different
1,换成男性起码判四年,0,换成男性起码判四年,Different
0,提供***的服务,1,提供***的服务,Different
0,女拳直接把女权开除出女权😆,1,女拳直接把女权开除出女权😆,Different
0,不可以随便放生外来物种会破坏本土生态平衡,1,不可以随便放生外来物种会破坏本土生态平衡,Different
0,找鸡还是太亏了,1,找鸡还是太亏了,Different
1,😆见义勇为：南京小张。😠嫌疑人：黑龙江张某。（在南京居然还敢见义勇为也是很勇了）,0,😆见义勇为：南京小张。😠嫌疑人：黑龙江张某。（在南京居然还敢见义勇为也是很勇了）,Different
0,张只对共产党有恩，对中国人民是民族罪人。😄不服，自己去查江桥抗战，张是扮演的什么角色。评判历史从来就没有什么功过相抵这种可笑的话,1,张只对共产党有恩，对中国人民是民族罪人。😄不服，自己去查江桥抗战，张是扮演的什么角色。评判历史从来就没有什么功过相抵这种可笑的话,Different
1,看的口水都流出来了，它这条狗只能默默地吃它的烤红薯,0,看的口水都流出来了，它这条狗只能默默地吃它的烤红薯,Different
0,别代表我。不管是现实还是网络上，见到你这样的肯定敬而远之。如果你想代表某个地区，先问问人家愿意不？他们全都愿意的话，那我见了你们那地儿人都避而远之。,1,别代表我。不管是现实还是网络上，见到你这样的肯定敬而远之。如果你想代表某个地区，先问问人家愿意不？他们全都愿意的话，那我见了你们那地儿人都避而远之。,Different
0,说自己家乡话哪来的秀优越感？这是自卑心理作怪的结果,1,说自己家乡话哪来的秀优越感？这是自卑心理作怪的结果,Different
0,真双标，别的医生的说法你们就不认同吗？,1,真双标，别的医生的说法你们就不认同吗？,Different
1,我是想说那他们提出的人造子宫不能解决因为需要子宫而不得不听女人的话的问题吗,0,我是想说那他们提出的人造子宫不能解决因为需要子宫而不得不听女人的话的问题吗,Different
1,说起这点，都会说，你是变态啊可是，这本来就是女性的观点。为什么男性就不能穿裙子呢?,0,说起这点，都会说，你是变态啊可是，这本来就是女性的观点。为什么男性就不能穿裙子呢?,Different
0,捐个市长过去吧,1,捐个市长过去吧,Different
0,拉出去，厚葬，别忘记给个狗头,1,拉出去，厚葬，别忘记给个狗头,Different
1,没有就对了，你们本来就是百越汉化。,0,没有就对了，你们本来就是百越汉化。,Different
1,我以前号还创过同入膏肓，化同为敌，同不聊生几个吧,0,我以前号还创过同入膏肓，化同为敌，同不聊生几个吧,Different
0,过度贫穷和富有，都是原罪,1,过度贫穷和富有，都是原罪,Different
0,先把弹弓，砌墙开放了再说吧，还有鞭炮，小男孩连刀枪棍棒都不让玩，只会玩手办，哪来的阳刚气魄？,1,先把弹弓，砌墙开放了再说吧，还有鞭炮，小男孩连刀枪棍棒都不让玩，只会玩手办，哪来的阳刚气魄？,Different
0,5楼把我拉黑不敢面对咯,1,5楼把我拉黑不敢面对咯,Different
0,要么当良民以骨气换生存，要么做逆党不破不立这个组织终究还是走上了周厉王的道路啊,1,要么当良民以骨气换生存，要么做逆党不破不立这个组织终究还是走上了周厉王的道路啊,Different
0,对于你这种人，举报就完事了，别跟我说话了。,1,对于你这种人，举报就完事了，别跟我说话了。,Different
1,你是gay？,0,你是gay？,Different
1,异性占比也很大，与其有时间反同不如传播正确的性知识性教育，这才是减少艾滋通过性传播的关键,0,异性占比也很大，与其有时间反同不如传播正确的性知识性教育，这才是减少艾滋通过性传播的关键,Different
0,交往过的，不管睡没睡过我都不会要，当普通朋友都不可能。,1,交往过的，不管睡没睡过我都不会要，当普通朋友都不可能。,Different
1,我在宁波做外审，前面年末又一次去公司，一个子公司的财务向我们骂了五分钟的贵州人,0,我在宁波做外审，前面年末又一次去公司，一个子公司的财务向我们骂了五分钟的贵州人,Different
0,怎么还管到韩男了，不过孔刘眼睛看起来确实怪怪的,1,怎么还管到韩男了，不过孔刘眼睛看起来确实怪怪的,Different
1,老家浙江的我哪敢说 说了就是明明是我们歧视外地人😆,0,老家浙江的我哪敢说 说了就是明明是我们歧视外地人😆,Different
0,井底之蛙罢了,1,井底之蛙罢了,Different
1,说了半天，你都没说中最大的要害。黑河南的主要是南方系媒体，南方系媒体总部在哪你去查一下。你说的这几个除了西安都不叫地域黑，只能叫地域矛盾。,0,说了半天，你都没说中最大的要害。黑河南的主要是南方系媒体，南方系媒体总部在哪你去查一下。你说的这几个除了西安都不叫地域黑，只能叫地域矛盾。,Different
0,现在人民群众发表一下诉求还要打的全是点点，真是，,1,现在人民群众发表一下诉求还要打的全是点点，真是，,Different
0,黑命贵祸害原住民是事实,1,黑命贵祸害原住民是事实,Different
1,你去看看黑成都的,0,你去看看黑成都的,Different
0,你以为都是好人呢？不过是懦弱加上不能明辨是非罢了，好人就该被人用枪指着这句话已经被用烂了……,1,你以为都是好人呢？不过是懦弱加上不能明辨是非罢了，好人就该被人用枪指着这句话已经被用烂了……,Different
1,你怕是不知道13年的“浙江滚出中国”。,0,你怕是不知道13年的“浙江滚出中国”。,Different
0,无语，怎么会有这种人,1,无语，怎么会有这种人,Different
1,😆可能是早就被开除男籍那部分？,0,😆可能是早就被开除男籍那部分？,Different
1,有黑人终成眷属，祝福吧能找到自己的爱情也是一种美好的诉求，爱情永不落幕，可否不分肤色的界限，在这土地里你我不分高低，黑色肌肤给他的意义是一生奉献，肤色斗争中,0,有黑人终成眷属，祝福吧能找到自己的爱情也是一种美好的诉求，爱情永不落幕，可否不分肤色的界限，在这土地里你我不分高低，黑色肌肤给他的意义是一生奉献，肤色斗争中,Different
1,我是河南的回族，简直互联网最底层🤣,0,我是河南的回族，简直互联网最底层🤣,Different
0,确实不值得提倡啊，但是她们要是敢这么干，我就承认她们是女权，反之就是女拳。😆,1,确实不值得提倡啊，但是她们要是敢这么干，我就承认她们是女权，反之就是女拳。😆,Different
0,也就这几年了，过几年再不拉架，弟弟怕不是直接把姐姐脑壳打烂,1,也就这几年了，过几年再不拉架，弟弟怕不是直接把姐姐脑壳打烂,Different
0,不不不 咱们是排外,1,不不不 咱们是排外,Different
1,报团，喝酒，赌博，聚众打架的这些人哪个地方会欢迎？当然不能一杆子打到一片，会误伤很多人。但企业有啥办法，企业不可能一个一个去排查呀！不招是因为真的害怕，出了人命企业要负责任的呀！,0,报团，喝酒，赌博，聚众打架的这些人哪个地方会欢迎？当然不能一杆子打到一片，会误伤很多人。但企业有啥办法，企业不可能一个一个去排查呀！不招是因为真的害怕，出了人命企业要负责任的呀！,Different
1,你说了这么多，实际上只有河南和东北被黑的最惨，其他都是阶段性的。河南和东北是一直被黑几十年了。,0,你说了这么多，实际上只有河南和东北被黑的最惨，其他都是阶段性的。河南和东北是一直被黑几十年了。,Different
1,所以，实际上这类规定，只能让女人在就业方面，更加困难,0,所以，实际上这类规定，只能让女人在就业方面，更加困难,Different
1,我小区好多外国佬，拖家带口的，小孩子也是在中国长大，一起玩的时候其他小朋友就不喜欢和那几个外国的玩，那个外国小朋友开始就有点讨好别人，家长矫正了好久才好。现在时间长了倒看到一起玩了。父母都是外国佬，小孩是金发碧眼，有说是巴西佬。,0,我小区好多外国佬，拖家带口的，小孩子也是在中国长大，一起玩的时候其他小朋友就不喜欢和那几个外国的玩，那个外国小朋友开始就有点讨好别人，家长矫正了好久才好。现在时间长了倒看到一起玩了。父母都是外国佬，小孩是金发碧眼，有说是巴西佬。,Different
0,如果哪个黑人能解决以下问题，我们也许可以接受：台湾问题，光刻机问题，拿出新冠是美国人发明的铁证,1,如果哪个黑人能解决以下问题，我们也许可以接受：台湾问题，光刻机问题，拿出新冠是美国人发明的铁证,Different
1,为什么彩礼吧没有♂?和♀?啊，哦，原来反对的都被禁言了?,0,为什么彩礼吧没有♂?和♀?啊，哦，原来反对的都被禁言了?,Different
0,就怕外来人口大量涌入中国,1,就怕外来人口大量涌入中国,Different
0,你是在搞笑吗？21世纪了还搞出嫁从夫那一套呢,1,你是在搞笑吗？21世纪了还搞出嫁从夫那一套呢,Different
1,好家伙怎么隔着屏幕打人呢,0,好家伙怎么隔着屏幕打人呢,Different
0,现在那个“Freya冯丽”改名“Freya945”，然后他的不像道歉的道歉问下边有个“华夏历史人文”的一个黄V在支持呢，我去看了一下，感觉挺恶心的。,1,现在那个“Freya冯丽”改名“Freya945”，然后他的不像道歉的道歉问下边有个“华夏历史人文”的一个黄V在支持呢，我去看了一下，感觉挺恶心的。,Different
1,你觉得阶层会淘汰哪些人，会不会劣币驱逐良币。如果品质高尚的人更容易被淘汰呢？而且就算淘汰也是漫长的过程，对于他们个人的家庭，对于他们短暂的一声来说就全完了。要不然为什么不支持人类的基因编辑？这些都能加速人类的进化。10胚胎里1个成功，9个失败而已，而最后能留下的也未必是成功的那个，因为如果社会割裂到不可调和的地步时，那就会重新洗牌，除非个人能超越肉体凡胎，不然少数人依旧会被清洗。,0,你觉得阶层会淘汰哪些人，会不会劣币驱逐良币。如果品质高尚的人更容易被淘汰呢？而且就算淘汰也是漫长的过程，对于他们个人的家庭，对于他们短暂的一声来说就全完了。要不然为什么不支持人类的基因编辑？这些都能加速人类的进化。10胚胎里1个成功，9个失败而已，而最后能留下的也未必是成功的那个，因为如果社会割裂到不可调和的地步时，那就会重新洗牌，除非个人能超越肉体凡胎，不然少数人依旧会被清洗。,Different
1,孙吧不是一天两天被女权围攻了，慌什么,0,孙吧不是一天两天被女权围攻了，慌什么,Different
1,当然不会，但我想问的是存在这样的一个通讯录吗？,0,当然不会，但我想问的是存在这样的一个通讯录吗？,Different
0,照现在的情况如果没有改变，那么美国只需要撑过20年估计就可以吃尸体了,1,照现在的情况如果没有改变，那么美国只需要撑过20年估计就可以吃尸体了,Different
0,过来看看西边人的素质,1,过来看看西边人的素质,Different
1,切糕受害的不止一个省吧？,0,切糕受害的不止一个省吧？,Different
1,飞周兄弟还不认亲？兄弟啊，还袭击？,0,飞周兄弟还不认亲？兄弟啊，还袭击？,Different
0,搞笑。你家里有，那不是你用？,1,搞笑。你家里有，那不是你用？,Different
1,不结婚屁事没有。,0,不结婚屁事没有。,Different
0,现在很多人分不清女权和女拳的,1,现在很多人分不清女权和女拳的,Different
1,想知道这个有没有科学依据啊？混血真会智力什么的不如不混血的啊？,0,想知道这个有没有科学依据啊？混血真会智力什么的不如不混血的啊？,Different
0,河南能跟辽宁比？我服了，从生活水平到经济，城市建设，再到教育医疗。怎么比啊？河南专科大学都算。能有几个大学？,1,河南能跟辽宁比？我服了，从生活水平到经济，城市建设，再到教育医疗。怎么比啊？河南专科大学都算。能有几个大学？,Different
0,不拉人会死？又不是出租车,1,不拉人会死？又不是出租车,Different
0,哈哈哈哈，太无奈了，毫无存在感,1,哈哈哈哈，太无奈了，毫无存在感,Different
0,的确石锤了，。这完全不是人类的行为啊。,1,的确石锤了，。这完全不是人类的行为啊。,Different
1,如果你只是说自己不喜欢百分之九十不会被骂，顶多说一句谁用你喜欢了。如果你不仅说了不喜欢，还说了同性恋真恶心，就应该从这个世界上消失这种话，你百分之百会被骂，不是强迫你认同，而是你的言语伤害到了一部分人。,0,如果你只是说自己不喜欢百分之九十不会被骂，顶多说一句谁用你喜欢了。如果你不仅说了不喜欢，还说了同性恋真恶心，就应该从这个世界上消失这种话，你百分之百会被骂，不是强迫你认同，而是你的言语伤害到了一部分人。,Different
0,要么分要么舔，自己选择吧,1,要么分要么舔，自己选择吧,Different
1,诶，你怎么说就不对了，我就是河南人从小到大在河南，我也没被偷东西啊，还有，河南有上亿人口，出几个人渣也是很有可能啊,0,诶，你怎么说就不对了，我就是河南人从小到大在河南，我也没被偷东西啊，还有，河南有上亿人口，出几个人渣也是很有可能啊,Different
1,其他省份可能会随着时间出现不同的点来黑，河南省只用一个井盖被黑了那么多年🤣,0,其他省份可能会随着时间出现不同的点来黑，河南省只用一个井盖被黑了那么多年🤣,Different
1,无啦啦被骂丑，被骂蛮夷，被骂野蛮，感觉真的无辜。其实我不上知乎根本不知道有对河南人的歧视。。。为什么啊,0,无啦啦被骂丑，被骂蛮夷，被骂野蛮，感觉真的无辜。其实我不上知乎根本不知道有对河南人的歧视。。。为什么啊,Different
0,又是头猩猩,1,又是头猩猩,Different
1,请问屈机TV是新设立的媒体吗？看过一些街访，下面有评论说，多么不容易呀，得找多少人才能有这样的访问。我潜意识里也是赞同这个评论的。身在中国，不去地域黑，不被地域黑是很难的。大概是我们这个民族的DNA吧。,0,请问屈机TV是新设立的媒体吗？看过一些街访，下面有评论说，多么不容易呀，得找多少人才能有这样的访问。我潜意识里也是赞同这个评论的。身在中国，不去地域黑，不被地域黑是很难的。大概是我们这个民族的DNA吧。,Different
0,这种人体现爱心的方式就是扰民,1,这种人体现爱心的方式就是扰民,Different
0,吃狗肉当然没有什么危害社会只可惜了危害社会的人反而不自知，比如随意引战恶意最大化污名化,1,吃狗肉当然没有什么危害社会只可惜了危害社会的人反而不自知，比如随意引战恶意最大化污名化,Different
0,不想生你不上环难道涂水泥吗,1,不想生你不上环难道涂水泥吗,Different
1,河南新疆回族人。。。。。。。。就真的没有一点办法了，，，3头不是人。。。哈哈哈哈哈,0,河南新疆回族人。。。。。。。。就真的没有一点办法了，，，3头不是人。。。哈哈哈哈哈,Different
0,没对媳妇吼过，不礼貌！,1,没对媳妇吼过，不礼貌！,Different
0,有时确实是有低素质老乡败坏了形象，有时是他们不了解，有时纯粹犯贱，反击他就好了这种,1,有时确实是有低素质老乡败坏了形象，有时是他们不了解，有时纯粹犯贱，反击他就好了这种,Different
1,广西不也被黑得很惨吗,0,广西不也被黑得很惨吗,Different
1,至于同性恋群体中存在滥交和传播艾滋病的现象，这点无法否认，因为从数据上看，txl传染的艾滋病确实很多，虽然也有肛门比阴道更加容易被艾滋感染的因素在。但可以换一个角度，如果一个男人有过很多女朋友，那一般人会说他魅力大，风流，并且很多男性都会羡慕他，而如果一个女生有过很多男朋友呢？一般人甚至他的家人都会说他淫荡不检点之类的，而且无论是男生还是女生对于这样的女生的态度不会太好，甚至有点瞧不起，不过也不排除一些女生羡慕她。这就是一般人预期的不同，对男生女生的预期不同，同样的行为在不同的对象上有不一样的评价。但由于在中国出柜的同性恋极少，大部分txl还是隐藏自己的性取向，所以他们是否贞节无法被他人所知，换句话说他们就算滥交也不会受到来自家人朋友的“惩罚”，他们就算正经也没有人“鼓励”，我想这其实是txl滥交的一个重要原因，而导致txl不敢出轨的正是因为你说的社会认同度低，社会认同度低的重要原因又在于滥交艾滋同妻这些，由此产生恶性循环。,0,至于同性恋群体中存在滥交和传播艾滋病的现象，这点无法否认，因为从数据上看，txl传染的艾滋病确实很多，虽然也有肛门比阴道更加容易被艾滋感染的因素在。但可以换一个角度，如果一个男人有过很多女朋友，那一般人会说他魅力大，风流，并且很多男性都会羡慕他，而如果一个女生有过很多男朋友呢？一般人甚至他的家人都会说他淫荡不检点之类的，而且无论是男生还是女生对于这样的女生的态度不会太好，甚至有点瞧不起，不过也不排除一些女生羡慕她。这就是一般人预期的不同，对男生女生的预期不同，同样的行为在不同的对象上有不一样的评价。但由于在中国出柜的同性恋极少，大部分txl还是隐藏自己的性取向，所以他们是否贞节无法被他人所知，换句话说他们就算滥交也不会受到来自家人朋友的“惩罚”，他们就算正经也没有人“鼓励”，我想这其实是txl滥交的一个重要原因，而导致txl不敢出轨的正是因为你说的社会认同度低，社会认同度低的重要原因又在于滥交艾滋同妻这些，由此产生恶性循环。,Different
0,我没看到他原来的回答，不过我觉得不带有歧视正常的婚恋是没毛病的，那种含有种族歧视的崇洋媚外的却是让人唾弃。,1,我没看到他原来的回答，不过我觉得不带有歧视正常的婚恋是没毛病的，那种含有种族歧视的崇洋媚外的却是让人唾弃。,Different
0,先是约见前叫一堆人还向学校通报，鸽了以后说给校方面子(校方怕你捣乱把你打发走罢了）。看到uu发帖嘲讽才急得第二天匆匆赶来，可是你觉得当事人还会再来见你个失信之人吗(以及工作日大早上跑过来，你没工作我还有课呢）。听你的话你一定有权有势校方都怕吧，可是为什么你要把被保安拦在门口说成和保卫处一起等我呢，是有多需要撑场面啊。以及真的有人会主动去见一个明显带有恶意的陌生人吗。现在急得连发三贴告知世界自己的精神胜利了。感兴趣的私我给你们发完整聊天记录，欣赏一下他都有什么逆天发言,1,先是约见前叫一堆人还向学校通报，鸽了以后说给校方面子(校方怕你捣乱把你打发走罢了）。看到uu发帖嘲讽才急得第二天匆匆赶来，可是你觉得当事人还会再来见你个失信之人吗(以及工作日大早上跑过来，你没工作我还有课呢）。听你的话你一定有权有势校方都怕吧，可是为什么你要把被保安拦在门口说成和保卫处一起等我呢，是有多需要撑场面啊。以及真的有人会主动去见一个明显带有恶意的陌生人吗。现在急得连发三贴告知世界自己的精神胜利了。感兴趣的私我给你们发完整聊天记录，欣赏一下他都有什么逆天发言,Different
1,确实，我感觉大大没必要发问题问“男生会不会觉得男男恶心”，可能出于好奇，或者是想对社会上的认知。个人觉得这问题获得的答案确实会伤害到自己的😞,0,确实，我感觉大大没必要发问题问“男生会不会觉得男男恶心”，可能出于好奇，或者是想对社会上的认知。个人觉得这问题获得的答案确实会伤害到自己的😞,Different
0,你们北方发展不起来是有原因的，南方比你们发达咋滴？,1,你们北方发展不起来是有原因的，南方比你们发达咋滴？,Different
1,反过来东北人很多在浙江，浙江人像你们意见领袖说的歧视东北人，东北人能有这么多吗,0,反过来东北人很多在浙江，浙江人像你们意见领袖说的歧视东北人，东北人能有这么多吗,Different
1,我知道一个女的老公是在外边挺狠的那类，她是某个品牌腕表的柜台，然后她就跟比她大二十多的上司好上了，上司一出差就带着他，俩人跟两口子一样，然后她上司喜欢瘦的，她一百斤都被嫌弃，然后她就玩命的减肥，最终减到了八十多，跟骨头似的，然后两年后他俩散了，她又找了另一个👍👍,0,我知道一个女的老公是在外边挺狠的那类，她是某个品牌腕表的柜台，然后她就跟比她大二十多的上司好上了，上司一出差就带着他，俩人跟两口子一样，然后她上司喜欢瘦的，她一百斤都被嫌弃，然后她就玩命的减肥，最终减到了八十多，跟骨头似的，然后两年后他俩散了，她又找了另一个👍👍,Different
0,刚要骂，一看原来是进女权吧了，最近女权吧反噬有点严重啊，什么时候再图图啊,1,刚要骂，一看原来是进女权吧了，最近女权吧反噬有点严重啊，什么时候再图图啊,Different
1,四川啊，经常被黑,0,四川啊，经常被黑,Different
0,扯吧，微博豆瓣小红书哪个不是女性的天下,1,扯吧，微博豆瓣小红书哪个不是女性的天下,Different
1,看不惯，干不掉，心里不爽，只能使劲黑，我姨妈在北京的，19岁就去了，说北京人对上海人很复杂的情绪，所以春晚，电视剧这种表现，就很正常了,0,看不惯，干不掉，心里不爽，只能使劲黑，我姨妈在北京的，19岁就去了，说北京人对上海人很复杂的情绪，所以春晚，电视剧这种表现，就很正常了,Different
0,不是男足菜，不是女足好，只是想用女足来踩踩男足，女足死活它根本不关注，被人无情打脸,1,不是男足菜，不是女足好，只是想用女足来踩踩男足，女足死活它根本不关注，被人无情打脸,Different
0,你确定？？？你能不接受新冠病毒的存在？你不喜欢香菜你能把香菜灭种？,1,你确定？？？你能不接受新冠病毒的存在？你不喜欢香菜你能把香菜灭种？,Different
1,这种问题我也不知道该咋说了，就像我觉的阿莱克丝塔萨漂亮，可是偏偏有人觉得浩克漂亮。。男同属于后者。。,0,这种问题我也不知道该咋说了，就像我觉的阿莱克丝塔萨漂亮，可是偏偏有人觉得浩克漂亮。。男同属于后者。。,Different
0,黑人一样黑肤色,1,黑人一样黑肤色,Different
0,是当他的孩子的干爹,1,是当他的孩子的干爹,Different
1,上海是唯一一个本地人在本地说本地话，要被说排外的城市，❤️❤️❤️,0,上海是唯一一个本地人在本地说本地话，要被说排外的城市，❤️❤️❤️,Different
0,我寻思着 答主说什么了吗您叫他善良 搞得你们全都是善良人似的,1,我寻思着 答主说什么了吗您叫他善良 搞得你们全都是善良人似的,Different
1,别把女人弄丢了，中国就更没人了,0,别把女人弄丢了，中国就更没人了,Different
1,长沙法院不是母系社会吗。,0,长沙法院不是母系社会吗。,Different
0,中国人，团结一点，每个地方都有每个地方的优点，不要搞歧视，做一个正能量的人，比心理阴暗诋毁别人的人，要好太多了，心里有偏见，是不健康的,1,中国人，团结一点，每个地方都有每个地方的优点，不要搞歧视，做一个正能量的人，比心理阴暗诋毁别人的人，要好太多了，心里有偏见，是不健康的,Different
1,我支持女权们不婚不育,0,我支持女权们不婚不育,Different
0,全是这个只要是男的你发评论就会被这表情冲,1,全是这个只要是男的你发评论就会被这表情冲,Different
1,一般的同你是察觉不出来的[蹲]，女装大佬不一定是同🤔,0,一般的同你是察觉不出来的[蹲]，女装大佬不一定是同🤔,Different
0,男人只会和男拳战斗，好男不和女斗。,1,男人只会和男拳战斗，好男不和女斗。,Different
1,说“回族”被黑的。假如你和汉族结婚有孩子，请问户口报什么民族？现实中我还真没看到谁报汉的。那真的被黑被歧视吗？,0,说“回族”被黑的。假如你和汉族结婚有孩子，请问户口报什么民族？现实中我还真没看到谁报汉的。那真的被黑被歧视吗？,Different
0,如此下去，恐怕人要变得越来越傻了,1,如此下去，恐怕人要变得越来越傻了,Different
1,为什么要恶心同性恋，爱是每一个人的自由，真情实感，对方是谁并不重要。,0,为什么要恶心同性恋，爱是每一个人的自由，真情实感，对方是谁并不重要。,Different
0,人神皆知的东西，你还能强行洗？,1,人神皆知的东西，你还能强行洗？,Different
0,之前有人做过类似的app，被女拳抱团掐灭了,1,之前有人做过类似的app，被女拳抱团掐灭了,Different
